transaction_id,received_date,subscription_key,transaction_type,requested_quantity,term_type,source,accepted,rejection_reason
3146,2025-07-29,S01167,CANCEL,0,,partner_api_order,true,
3147,2025-07-29,S01225,REDUCE,1,,partner_api_order,true,
3148,2025-07-29,S01605,REDUCE,14,,partner_api_order,true,
3149,2025-07-29,S02704,REDUCE,6,,partner_api_order,true,
3150,2025-07-29,S03008,ADD,76,,contract_record,true,
3151,2025-07-29,S03297,REDUCE,3,,partner_api_order,true,
3152,2025-07-30,S00325,NEW,10,monthly,partner_api_order,true,
3153,2025-07-30,S04049,NEW,4,monthly,partner_api_order,true,
3154,2025-07-30,S90118,REDUCE,1,,partner_api_order,false,UNKNOWN_SUBSCRIPTION
3155,2025-07-30,S00092,ADD,1,,partner_api_order,false,NOOP_QUANTITY
3156,2025-07-30,S01644,REDUCE,11,,partner_api_order,true,
3157,2025-07-30,S03977,CANCEL,0,,partner_api_order,true,
3158,2025-07-30,S04020,ADD,5,,partner_api_order,true,
3159,2025-07-31,S00189,NEW,3,annual,partner_api_order,true,
3160,2025-07-31,S02057,NEW,6,annual,partner_api_order,true,
3161,2025-07-31,S02249,NEW,497,annual,contract_record,true,
3162,2025-07-31,S03764,NEW,33,annual,partner_api_order,true,
3163,2025-07-31,S00359,ADD,11,,partner_api_order,true,
3164,2025-07-31,S01791,ADD,8,,partner_api_order,true,
3165,2025-07-31,S02008,REDUCE,2,,partner_api_order,true,
3166,2025-07-31,S02306,ADD,22,,partner_api_order,false,NOOP_QUANTITY
3167,2025-07-31,S02939,ADD,12,,partner_api_order,true,
3168,2025-07-31,S03898,CANCEL,0,,partner_api_order,true,
3169,2025-07-31,S03918,ADD,6,,partner_api_order,true,
3170,2025-07-31,S03928,ADD,715,,contract_record,true,
3171,2025-08-01,S00479,NEW,26,annual,partner_api_order,true,
3172,2025-08-01,S01082,NEW,35,monthly,partner_api_order,true,
3173,2025-08-01,S01361,NEW,8,monthly,partner_api_order,true,
3174,2025-08-01,S01656,NEW,3,annual,partner_api_order,true,
3175,2025-08-01,S02204,NEW,4,monthly,partner_api_order,true,
3176,2025-08-01,S02622,NEW,48,monthly,contract_record,true,
3177,2025-08-01,S02717,NEW,5,monthly,partner_api_order,true,
3178,2025-08-01,S03738,NEW,22,monthly,partner_api_order,true,
3179,2025-08-01,S01498,ADD,8,,partner_api_order,true,
3180,2025-08-01,S03490,ADD,9,,partner_api_order,true,
3181,2025-08-01,S04391,ADD,15,,partner_api_order,true,
3182,2025-08-02,S00303,NEW,29,annual,partner_api_order,true,
3183,2025-08-02,S00443,NEW,52,monthly,partner_api_order,true,
3184,2025-08-02,S01010,NEW,4,annual,partner_api_order,true,
3185,2025-08-02,S02073,NEW,14,monthly,partner_api_order,true,
3186,2025-08-02,S03617,NEW,14,annual,partner_api_order,true,
3187,2025-08-02,S03809,NEW,25,annual,partner_api_order,true,
3188,2025-08-02,S01022,ADD,9,,partner_api_order,true,
3189,2025-08-02,S03262,CANCEL,0,,contract_record,true,
3190,2025-08-02,S03496,REDUCE,14,,partner_api_order,true,
3191,2025-08-02,S03875,REDUCE,2,,partner_api_order,true,
3192,2025-08-02,S03895,REDUCE,3,,partner_api_order,true,
3193,2025-08-03,S00730,NEW,13,annual,partner_api_order,true,
3194,2025-08-03,S00811,NEW,8,annual,partner_api_order,true,
3195,2025-08-03,S01117,NEW,9,annual,partner_api_order,true,
3196,2025-08-03,S01875,NEW,58,annual,partner_api_order,true,
3197,2025-08-03,S01907,NEW,9,monthly,partner_api_order,true,
3198,2025-08-03,S02119,NEW,16,annual,partner_api_order,true,
3199,2025-08-03,S03609,NEW,37,annual,partner_api_order,true,
3200,2025-08-03,S03731,NEW,4,annual,partner_api_order,true,
3201,2025-08-03,S90090,ADD,8,,partner_api_order,false,UNKNOWN_SUBSCRIPTION
3202,2025-08-03,S00289,ADD,7,,partner_api_order,true,
3203,2025-08-03,S00513,REDUCE,164,,contract_record,true,
3204,2025-08-03,S00717,REDUCE,2,,partner_api_order,true,
3205,2025-08-03,S01734,ADD,6,,partner_api_order,true,
3206,2025-08-03,S02321,ADD,51,,partner_api_order,true,
3207,2025-08-03,S03915,ADD,26,,partner_api_order,true,
3208,2025-08-03,S04215,ADD,16,,partner_api_order,true,
3209,2025-08-03,S04339,ADD,4,,partner_api_order,true,
3210,2025-08-04,S01223,NEW,5,annual,partner_api_order,true,
3211,2025-08-04,S01387,NEW,87,monthly,contract_record,true,
3212,2025-08-04,S01997,NEW,2,annual,partner_api_order,true,
3213,2025-08-04,S02807,NEW,3,monthly,partner_api_order,true,
3214,2025-08-04,S02663,ADD,28,,partner_api_order,true,
3215,2025-08-04,S03201,CANCEL,0,,partner_api_order,true,
3216,2025-08-04,S03280,ADD,6,,partner_api_order,true,
3217,2025-08-04,S03843,ADD,6,,partner_api_order,true,
3218,2025-08-05,S00330,NEW,4,monthly,partner_api_order,true,
3219,2025-08-05,S00489,NEW,9,annual,partner_api_order,true,
3220,2025-08-05,S00966,NEW,9,annual,partner_api_order,true,
3221,2025-08-05,S01739,NEW,3,annual,partner_api_order,true,
3222,2025-08-05,S02909,NEW,9,monthly,partner_api_order,true,
3223,2025-08-05,S03126,NEW,11,monthly,partner_api_order,true,
3224,2025-08-05,S03284,NEW,12,annual,partner_api_order,true,
3225,2025-08-05,S03292,NEW,3,monthly,partner_api_order,true,
3226,2025-08-05,S03660,NEW,28,monthly,partner_api_order,true,
3227,2025-08-05,S03791,NEW,3,annual,partner_api_order,true,
3228,2025-08-05,S01900,REDUCE,6,,partner_api_order,true,
3229,2025-08-05,S01910,REDUCE,16,,partner_api_order,true,
3230,2025-08-06,S00190,NEW,8,monthly,partner_api_order,true,
3231,2025-08-06,S01748,NEW,60,annual,partner_api_order,true,
3232,2025-08-06,S02487,NEW,8,annual,partner_api_order,true,
3233,2025-08-06,S03463,NEW,14,monthly,partner_api_order,true,
3234,2025-08-06,S04054,NEW,169,monthly,contract_record,true,
3235,2025-08-06,S04368,NEW,15,annual,partner_api_order,true,
3236,2025-08-06,S00481,ADD,3,,partner_api_order,true,
3237,2025-08-06,S02458,REDUCE,2,,partner_api_order,true,
3238,2025-08-06,S03548,REDUCE,13,,partner_api_order,true,
3239,2025-08-06,S04363,REDUCE,0,,contract_record,false,REDUCE_TO_ZERO
3240,2025-08-07,S00267,NEW,3,annual,partner_api_order,true,
3241,2025-08-07,S01851,NEW,2,annual,partner_api_order,true,
3242,2025-08-07,S02001,NEW,56,annual,partner_api_order,true,
3243,2025-08-07,S03205,NEW,3,monthly,partner_api_order,true,
3244,2025-08-07,S03671,NEW,18,annual,partner_api_order,true,
3245,2025-08-07,S03771,NEW,7,annual,partner_api_order,true,
3246,2025-08-07,S00743,ADD,11,,partner_api_order,true,
3247,2025-08-07,S01929,REDUCE,31,,partner_api_order,true,
3248,2025-08-07,S02629,ADD,25,,partner_api_order,true,
3249,2025-08-08,S00448,NEW,8,monthly,partner_api_order,true,
3250,2025-08-08,S01194,NEW,10,annual,partner_api_order,true,
3251,2025-08-08,S02142,NEW,272,annual,contract_record,true,
3252,2025-08-08,S03625,NEW,12,annual,partner_api_order,true,
3253,2025-08-08,S03707,NEW,12,annual,partner_api_order,true,
3254,2025-08-08,S04226,NEW,3,annual,partner_api_order,true,
3255,2025-08-08,S04281,NEW,20,monthly,partner_api_order,true,
3256,2025-08-08,S02592,ADD,33,,partner_api_order,true,
3257,2025-08-08,S03459,REDUCE,148,,contract_record,true,
3258,2025-08-09,S01096,NEW,15,monthly,partner_api_order,true,
3259,2025-08-09,S01612,NEW,50,monthly,partner_api_order,true,
3260,2025-08-09,S02608,NEW,24,monthly,partner_api_order,true,
3261,2025-08-09,S02973,NEW,10,annual,partner_api_order,true,
3262,2025-08-09,S04009,NEW,10,annual,partner_api_order,true,
3263,2025-08-09,S04174,NEW,442,annual,contract_record,true,
3264,2025-08-09,S00856,REDUCE,3,,partner_api_order,true,
3265,2025-08-09,S01436,ADD,3,,partner_api_order,true,
3266,2025-08-09,S03266,REDUCE,4,,partner_api_order,true,
3267,2025-08-09,S04389,ADD,21,,partner_api_order,true,
3268,2025-08-10,S00196,NEW,12,annual,partner_api_order,true,
3269,2025-08-10,S01110,NEW,29,annual,partner_api_order,true,
3270,2025-08-10,S01303,NEW,19,annual,partner_api_order,true,
3271,2025-08-10,S03368,NEW,4,annual,partner_api_order,true,
3272,2025-08-10,S90518,ADD,2,,partner_api_order,false,UNKNOWN_SUBSCRIPTION
3273,2025-08-10,S01239,CANCEL,0,,partner_api_order,true,
3274,2025-08-10,S01811,ADD,60,,partner_api_order,true,
3275,2025-08-10,S02604,ADD,8,,partner_api_order,true,
3276,2025-08-10,S02967,REDUCE,0,,partner_api_order,false,REDUCE_TO_ZERO
3277,2025-08-10,S02994,CANCEL,0,,partner_api_order,true,
3278,2025-08-10,S03036,ADD,11,,partner_api_order,false,NOOP_QUANTITY
3279,2025-08-10,S03475,ADD,16,,partner_api_order,true,
3280,2025-08-10,S04235,ADD,16,,partner_api_order,true,
3281,2025-08-11,S00022,NEW,4,monthly,partner_api_order,true,
3282,2025-08-11,S00246,NEW,249,annual,contract_record,true,
3283,2025-08-11,S00564,NEW,54,monthly,partner_api_order,true,
3284,2025-08-11,S00882,NEW,22,monthly,partner_api_order,true,
3285,2025-08-11,S01186,NEW,25,monthly,partner_api_order,true,
3286,2025-08-11,S01320,NEW,42,annual,partner_api_order,true,
3287,2025-08-11,S01983,NEW,11,annual,partner_api_order,true,
3288,2025-08-11,S02719,NEW,19,monthly,partner_api_order,true,
3289,2025-08-11,S02864,NEW,59,monthly,partner_api_order,true,
3290,2025-08-11,S03232,NEW,4,annual,partner_api_order,true,
3291,2025-08-11,S03340,NEW,14,annual,partner_api_order,true,
3292,2025-08-11,S04318,NEW,5,annual,partner_api_order,true,
3293,2025-08-11,S00728,REDUCE,1,,partner_api_order,true,
3294,2025-08-11,S00956,ADD,30,,partner_api_order,true,
3295,2025-08-11,S01384,ADD,9,,partner_api_order,true,
3296,2025-08-11,S90636,REDUCE,3,,partner_api_order,false,UNKNOWN_SUBSCRIPTION
3297,2025-08-12,S00090,NEW,4,annual,partner_api_order,true,
3298,2025-08-12,S00352,NEW,8,annual,partner_api_order,true,
3299,2025-08-12,S00577,NEW,7,annual,partner_api_order,true,
3300,2025-08-12,S00667,NEW,13,monthly,partner_api_order,true,
3301,2025-08-12,S00745,NEW,7,monthly,partner_api_order,true,
3302,2025-08-12,S01083,NEW,80,annual,partner_api_order,true,
3303,2025-08-12,S02707,NEW,3,monthly,partner_api_order,true,
3304,2025-08-12,S00515,ADD,2,,partner_api_order,true,
3305,2025-08-12,S02186,ADD,5,,partner_api_order,true,
3306,2025-08-12,S02485,ADD,20,,partner_api_order,true,
3307,2025-08-12,S02849,CANCEL,0,,partner_api_order,true,
3308,2025-08-12,S02921,REDUCE,18,,partner_api_order,true,
3309,2025-08-12,S03018,ADD,7,,partner_api_order,true,
3310,2025-08-13,S00238,NEW,1,annual,partner_api_order,true,
3311,2025-08-13,S00578,NEW,29,monthly,partner_api_order,true,
3312,2025-08-13,S01555,NEW,10,monthly,partner_api_order,true,
3313,2025-08-13,S03432,NEW,3,annual,partner_api_order,true,
3314,2025-08-13,S04169,NEW,54,annual,partner_api_order,true,
3315,2025-08-13,S00014,REDUCE,9,,partner_api_order,true,
3316,2025-08-13,S02674,ADD,20,,partner_api_order,false,NOOP_QUANTITY
3317,2025-08-13,S03908,ADD,6,,partner_api_order,true,
3318,2025-08-14,S00297,NEW,12,annual,partner_api_order,true,
3319,2025-08-14,S01017,NEW,6,annual,partner_api_order,true,
3320,2025-08-14,S01825,NEW,2,annual,partner_api_order,true,
3321,2025-08-14,S01958,NEW,7,annual,partner_api_order,true,
3322,2025-08-14,S02160,NEW,2,annual,partner_api_order,true,
3323,2025-08-14,S02338,NEW,7,annual,partner_api_order,true,
3324,2025-08-14,S03872,NEW,7,annual,partner_api_order,true,
3325,2025-08-14,S03944,NEW,9,monthly,partner_api_order,true,
3326,2025-08-14,S00539,REDUCE,17,,partner_api_order,true,
3327,2025-08-14,S00564,ADD,74,,partner_api_order,true,
3328,2025-08-14,S00578,CANCEL,0,,partner_api_order,true,
3329,2025-08-14,S03326,CANCEL,0,,partner_api_order,true,
3330,2025-08-14,S03562,REDUCE,8,,partner_api_order,true,
3331,2025-08-14,S04351,CANCEL,0,,contract_record,true,
3332,2025-08-15,S02586,NEW,7,annual,partner_api_order,true,
3333,2025-08-15,S03077,NEW,4,annual,partner_api_order,true,
3334,2025-08-15,S04113,NEW,10,annual,partner_api_order,true,
3335,2025-08-15,S00764,ADD,2,,partner_api_order,true,
3336,2025-08-15,S00870,REDUCE,19,,partner_api_order,true,
3337,2025-08-15,S04061,REDUCE,5,,partner_api_order,true,
3338,2025-08-16,S00185,NEW,5,annual,partner_api_order,true,
3339,2025-08-16,S01301,NEW,28,annual,partner_api_order,true,
3340,2025-08-16,S02486,NEW,2,annual,partner_api_order,true,
3341,2025-08-16,S03448,NEW,5,monthly,partner_api_order,true,
3342,2025-08-16,S03622,NEW,10,annual,partner_api_order,true,
3343,2025-08-16,S00046,NEW,22,annual,partner_api_order,false,DUPLICATE_NEW
3344,2025-08-16,S01616,REDUCE,9,,partner_api_order,true,
3345,2025-08-16,S03629,ADD,20,,partner_api_order,true,
3346,2025-08-16,S03854,ADD,2,,partner_api_order,true,
3347,2025-08-16,S03974,ADD,22,,partner_api_order,false,NOOP_QUANTITY
3348,2025-08-16,S04094,ADD,18,,partner_api_order,true,
3349,2025-08-17,S01329,NEW,11,annual,partner_api_order,true,
3350,2025-08-17,S03634,NEW,5,annual,partner_api_order,true,
3351,2025-08-17,S03810,NEW,109,annual,contract_record,true,
3352,2025-08-17,S01337,REDUCE,6,,partner_api_order,true,
3353,2025-08-17,S02135,REDUCE,7,,partner_api_order,true,
3354,2025-08-17,S02857,ADD,31,,partner_api_order,true,
3355,2025-08-17,S02993,REDUCE,8,,partner_api_order,true,
3356,2025-08-17,S03583,ADD,24,,partner_api_order,true,
3357,2025-08-17,S04009,ADD,15,,partner_api_order,true,
3358,2025-08-18,S00023,NEW,7,annual,partner_api_order,true,
3359,2025-08-18,S00825,NEW,470,monthly,contract_record,true,
3360,2025-08-18,S00879,NEW,35,annual,partner_api_order,true,
3361,2025-08-18,S01140,NEW,17,annual,partner_api_order,true,
3362,2025-08-18,S01732,NEW,15,annual,partner_api_order,true,
3363,2025-08-18,S02557,NEW,17,annual,partner_api_order,true,
3364,2025-08-18,S03298,NEW,115,annual,contract_record,true,
3365,2025-08-18,S00264,CANCEL,0,,partner_api_order,true,
3366,2025-08-18,S00751,REDUCE,5,,partner_api_order,true,
3367,2025-08-18,S01039,REDUCE,30,,partner_api_order,true,
3368,2025-08-18,S01227,ADD,5,,partner_api_order,false,NOOP_QUANTITY
3369,2025-08-18,S01997,REDUCE,1,,partner_api_order,true,
3370,2025-08-19,S01520,NEW,2,annual,partner_api_order,true,
3371,2025-08-19,S02829,NEW,126,annual,contract_record,true,
3372,2025-08-19,S03957,NEW,7,annual,partner_api_order,true,
3373,2025-08-19,S01223,REDUCE,3,,partner_api_order,true,
3374,2025-08-19,S01471,ADD,12,,partner_api_order,true,
3375,2025-08-19,S01709,REDUCE,1,,partner_api_order,false,REDUCE_AFTER_CANCEL
3376,2025-08-19,S02868,ADD,17,,partner_api_order,true,
3377,2025-08-19,S03611,ADD,4,,partner_api_order,true,
3378,2025-08-19,S04397,NEW,34,monthly,partner_api_order,false,DUPLICATE_NEW
3379,2025-08-20,S01699,NEW,8,monthly,partner_api_order,true,
3380,2025-08-20,S02191,NEW,7,monthly,partner_api_order,true,
3381,2025-08-20,S00181,ADD,10,,partner_api_order,true,
3382,2025-08-20,S01244,ADD,15,,partner_api_order,true,
3383,2025-08-20,S01461,ADD,10,,partner_api_order,true,
3384,2025-08-20,S01475,REDUCE,2,,partner_api_order,true,
3385,2025-08-20,S02224,ADD,9,,partner_api_order,true,
3386,2025-08-20,S02427,ADD,2,,partner_api_order,true,
3387,2025-08-20,S02565,REDUCE,66,,contract_record,true,
3388,2025-08-20,S03146,REDUCE,1,,partner_api_order,true,
3389,2025-08-21,S00722,NEW,30,annual,partner_api_order,true,
3390,2025-08-21,S01242,NEW,8,monthly,partner_api_order,true,
3391,2025-08-21,S01763,NEW,18,monthly,partner_api_order,true,
3392,2025-08-21,S02298,NEW,8,annual,partner_api_order,true,
3393,2025-08-21,S04005,NEW,3,annual,partner_api_order,true,
3394,2025-08-21,S00293,REDUCE,3,,partner_api_order,true,
3395,2025-08-21,S02561,REDUCE,0,,partner_api_order,false,REDUCE_TO_ZERO
3396,2025-08-21,S03209,ADD,4,,partner_api_order,true,
3397,2025-08-22,S00273,NEW,6,annual,partner_api_order,true,
3398,2025-08-22,S00926,NEW,19,annual,partner_api_order,true,
3399,2025-08-22,S01172,NEW,7,annual,partner_api_order,true,
3400,2025-08-22,S02013,NEW,7,monthly,partner_api_order,true,
3401,2025-08-22,S02876,NEW,7,monthly,partner_api_order,true,
3402,2025-08-22,S03135,NEW,2,monthly,partner_api_order,true,
3403,2025-08-22,S03352,NEW,6,annual,partner_api_order,true,
3404,2025-08-22,S02072,CANCEL,0,,partner_api_order,true,
3405,2025-08-22,S02608,REDUCE,17,,partner_api_order,true,
3406,2025-08-22,S02774,REDUCE,2,,partner_api_order,true,
3407,2025-08-22,S02779,ADD,14,,partner_api_order,true,
3408,2025-08-22,S02817,REDUCE,3,,partner_api_order,true,
3409,2025-08-23,S01468,NEW,20,monthly,partner_api_order,true,
3410,2025-08-23,S01538,NEW,9,annual,partner_api_order,true,
3411,2025-08-23,S02516,NEW,16,annual,partner_api_order,true,
3412,2025-08-23,S03066,NEW,20,annual,partner_api_order,true,
3413,2025-08-23,S03378,NEW,15,annual,partner_api_order,true,
3414,2025-08-23,S03507,NEW,1,monthly,partner_api_order,true,
3415,2025-08-23,S04148,NEW,13,annual,partner_api_order,true,
3416,2025-08-23,S00673,ADD,140,,contract_record,true,
3417,2025-08-23,S00799,ADD,8,,partner_api_order,true,
3418,2025-08-23,S01061,ADD,13,,partner_api_order,true,
3419,2025-08-23,S01090,ADD,18,,partner_api_order,true,
3420,2025-08-23,S03138,ADD,7,,partner_api_order,true,
3421,2025-08-23,S03604,REDUCE,5,,partner_api_order,true,
3422,2025-08-24,S00925,NEW,23,annual,partner_api_order,true,
3423,2025-08-24,S02113,NEW,3,annual,partner_api_order,true,
3424,2025-08-24,S02410,NEW,4,annual,partner_api_order,true,
3425,2025-08-24,S02422,NEW,20,monthly,partner_api_order,true,
3426,2025-08-24,S02657,NEW,21,annual,partner_api_order,true,
3427,2025-08-24,S02705,NEW,4,annual,partner_api_order,true,
3428,2025-08-24,S02762,NEW,3,monthly,partner_api_order,true,
3429,2025-08-24,S01121,ADD,22,,partner_api_order,true,
3430,2025-08-25,S00312,NEW,4,monthly,partner_api_order,true,
3431,2025-08-25,S00356,NEW,41,monthly,partner_api_order,true,
3432,2025-08-25,S00907,NEW,3,annual,partner_api_order,true,
3433,2025-08-25,S01199,NEW,15,monthly,partner_api_order,true,
3434,2025-08-25,S01250,NEW,1,annual,partner_api_order,true,
3435,2025-08-25,S01901,NEW,10,monthly,partner_api_order,true,
3436,2025-08-25,S02649,NEW,6,monthly,partner_api_order,true,
3437,2025-08-25,S03772,NEW,28,monthly,partner_api_order,true,
3438,2025-08-25,S03880,NEW,5,annual,partner_api_order,true,
3439,2025-08-25,S00150,REDUCE,1,,partner_api_order,true,
3440,2025-08-25,S00845,ADD,10,,partner_api_order,true,
3441,2025-08-25,S02516,REDUCE,6,,partner_api_order,true,
3442,2025-08-25,S02892,REDUCE,26,,partner_api_order,true,
3443,2025-08-25,S03722,CANCEL,0,,partner_api_order,true,
3444,2025-08-25,S04081,CANCEL,0,,partner_api_order,true,
3445,2025-08-25,S04317,CANCEL,0,,partner_api_order,true,
3446,2025-08-26,S01441,NEW,11,monthly,partner_api_order,true,
3447,2025-08-26,S02254,NEW,12,monthly,partner_api_order,true,
3448,2025-08-26,S02272,NEW,4,monthly,partner_api_order,true,
3449,2025-08-26,S02472,NEW,80,annual,partner_api_order,true,
3450,2025-08-26,S02529,NEW,8,monthly,partner_api_order,true,
3451,2025-08-26,S00370,CANCEL,0,,partner_api_order,true,
3452,2025-08-26,S00624,REDUCE,12,,partner_api_order,true,
3453,2025-08-26,S01338,ADD,28,,partner_api_order,true,
3454,2025-08-26,S01348,ADD,3,,partner_api_order,true,
3455,2025-08-26,S02055,REDUCE,26,,contract_record,true,
3456,2025-08-26,S03711,REDUCE,4,,partner_api_order,true,
3457,2025-08-27,S00434,NEW,2,monthly,partner_api_order,true,
3458,2025-08-27,S00801,NEW,29,monthly,partner_api_order,true,
3459,2025-08-27,S01222,NEW,16,monthly,partner_api_order,true,
3460,2025-08-27,S01730,NEW,11,annual,partner_api_order,true,
3461,2025-08-27,S01908,NEW,33,monthly,partner_api_order,true,
3462,2025-08-27,S04040,NEW,5,annual,partner_api_order,true,
3463,2025-08-27,S04066,NEW,12,monthly,partner_api_order,true,
3464,2025-08-27,S04087,NEW,15,annual,partner_api_order,true,
3465,2025-08-27,S04256,NEW,7,annual,partner_api_order,true,
3466,2025-08-27,S00825,ADD,722,,contract_record,true,
3467,2025-08-27,S00988,CANCEL,0,,partner_api_order,true,
3468,2025-08-27,S02181,ADD,6,,partner_api_order,true,
3469,2025-08-27,S04319,ADD,5,,partner_api_order,true,
3470,2025-08-28,S00858,NEW,1,annual,partner_api_order,true,
3471,2025-08-28,S00931,NEW,5,annual,partner_api_order,true,
3472,2025-08-28,S02076,NEW,12,monthly,partner_api_order,true,
3473,2025-08-28,S02229,NEW,5,annual,partner_api_order,true,
3474,2025-08-28,S02580,NEW,14,monthly,partner_api_order,true,
3475,2025-08-28,S02785,NEW,8,annual,partner_api_order,true,
3476,2025-08-28,S03672,NEW,47,monthly,partner_api_order,true,
3477,2025-08-28,S03761,NEW,7,annual,partner_api_order,true,
3478,2025-08-28,S03936,NEW,14,monthly,partner_api_order,true,
3479,2025-08-28,S00156,CANCEL,0,,partner_api_order,true,
3480,2025-08-28,S00250,ADD,7,,partner_api_order,true,
3481,2025-08-28,S00959,ADD,2,,partner_api_order,true,
3482,2025-08-28,S01224,ADD,3,,partner_api_order,true,
3483,2025-08-28,S02527,ADD,18,,partner_api_order,true,
3484,2025-08-28,S03796,CANCEL,0,,partner_api_order,true,
3485,2025-08-28,S03857,NEW,7,annual,partner_api_order,false,DUPLICATE_NEW
3486,2025-08-29,S00826,NEW,9,annual,partner_api_order,true,
3487,2025-08-29,S00909,NEW,31,monthly,partner_api_order,true,
3488,2025-08-29,S01105,NEW,5,monthly,partner_api_order,true,
3489,2025-08-29,S01255,NEW,10,annual,partner_api_order,true,
3490,2025-08-29,S01754,NEW,11,annual,partner_api_order,true,
3491,2025-08-29,S02514,NEW,19,annual,partner_api_order,true,
3492,2025-08-29,S03092,NEW,10,annual,partner_api_order,true,
3493,2025-08-29,S03865,NEW,14,monthly,partner_api_order,true,
3494,2025-08-29,S01487,CANCEL,0,,partner_api_order,true,
3495,2025-08-29,S02047,ADD,5,,partner_api_order,false,ADD_AFTER_CANCEL
3496,2025-08-29,S03135,REDUCE,1,,partner_api_order,true,
3497,2025-08-29,S04182,REDUCE,5,,partner_api_order,true,
3498,2025-08-30,S00234,NEW,8,annual,partner_api_order,true,
3499,2025-08-30,S01206,NEW,2,monthly,partner_api_order,true,
3500,2025-08-30,S02525,NEW,19,monthly,partner_api_order,true,
3501,2025-08-30,S03169,NEW,6,monthly,partner_api_order,true,
3502,2025-08-30,S00297,ADD,18,,partner_api_order,true,
3503,2025-08-30,S01003,REDUCE,20,,partner_api_order,true,
3504,2025-08-30,S01901,REDUCE,7,,partner_api_order,true,
3505,2025-08-30,S02131,CANCEL,0,,contract_record,true,
3506,2025-08-30,S03656,REDUCE,57,,contract_record,true,
3507,2025-08-30,S04039,NEW,3,annual,partner_api_order,false,DUPLICATE_NEW
3508,2025-08-30,S04066,REDUCE,4,,partner_api_order,true,
3509,2025-08-31,S00957,NEW,5,monthly,partner_api_order,true,
3510,2025-08-31,S01009,NEW,80,annual,partner_api_order,true,
3511,2025-08-31,S01377,NEW,11,monthly,partner_api_order,true,
3512,2025-08-31,S03574,NEW,18,annual,partner_api_order,true,
3513,2025-08-31,S00090,REDUCE,2,,partner_api_order,true,
3514,2025-08-31,S00412,ADD,37,,partner_api_order,true,
3515,2025-08-31,S01286,ADD,9,,partner_api_order,true,
3516,2025-08-31,S02370,ADD,4,,partner_api_order,true,
3517,2025-08-31,S02412,REDUCE,3,,partner_api_order,true,
3518,2025-08-31,S02510,ADD,5,,partner_api_order,true,
3519,2025-08-31,S03169,CANCEL,0,,partner_api_order,true,
3520,2025-08-31,S04366,REDUCE,10,,partner_api_order,true,
3521,2025-09-01,S01537,NEW,1,annual,partner_api_order,true,
3522,2025-09-01,S01937,NEW,2,monthly,partner_api_order,true,
3523,2025-09-01,S02428,NEW,2,annual,partner_api_order,true,
3524,2025-09-01,S03753,NEW,3,monthly,partner_api_order,true,
3525,2025-09-01,S00182,REDUCE,4,,partner_api_order,true,
3526,2025-09-01,S00208,REDUCE,24,,partner_api_order,true,
3527,2025-09-01,S00383,REDUCE,138,,contract_record,true,
3528,2025-09-01,S02267,REDUCE,6,,partner_api_order,true,
3529,2025-09-01,S02280,CANCEL,0,,partner_api_order,true,
3530,2025-09-01,S02851,CANCEL,0,,partner_api_order,true,
3531,2025-09-01,S03545,REDUCE,4,,partner_api_order,true,
3532,2025-09-01,S03711,ADD,6,,partner_api_order,true,
3533,2025-09-02,S00505,NEW,3,annual,partner_api_order,true,
3534,2025-09-02,S00547,NEW,2,monthly,partner_api_order,true,
3535,2025-09-02,S00911,NEW,23,monthly,partner_api_order,true,
3536,2025-09-02,S01085,NEW,5,annual,partner_api_order,true,
3537,2025-09-02,S01433,NEW,2,annual,partner_api_order,true,
3538,2025-09-02,S02464,NEW,2,annual,partner_api_order,true,
3539,2025-09-02,S02722,NEW,23,annual,partner_api_order,true,
3540,2025-09-02,S02819,NEW,22,monthly,partner_api_order,true,
3541,2025-09-02,S03172,NEW,25,monthly,partner_api_order,true,
3542,2025-09-02,S01768,ADD,2,,partner_api_order,true,
3543,2025-09-02,S02853,ADD,6,,partner_api_order,true,
3544,2025-09-02,S03350,ADD,2,,partner_api_order,true,
3545,2025-09-02,S04026,ADD,9,,partner_api_order,true,
3546,2025-09-03,S00220,NEW,4,annual,partner_api_order,true,
3547,2025-09-03,S01408,NEW,13,annual,partner_api_order,true,
3548,2025-09-03,S01960,NEW,6,annual,partner_api_order,true,
3549,2025-09-03,S02029,NEW,19,annual,partner_api_order,true,
3550,2025-09-03,S02594,NEW,2,annual,partner_api_order,true,
3551,2025-09-03,S00552,ADD,6,,partner_api_order,true,
3552,2025-09-03,S01921,CANCEL,0,,partner_api_order,true,
3553,2025-09-03,S02135,REDUCE,3,,partner_api_order,true,
3554,2025-09-03,S02367,REDUCE,0,,partner_api_order,false,REDUCE_TO_ZERO
3555,2025-09-04,S00969,NEW,6,monthly,partner_api_order,true,
3556,2025-09-04,S01894,NEW,40,annual,partner_api_order,true,
3557,2025-09-04,S02371,NEW,24,monthly,partner_api_order,true,
3558,2025-09-04,S01754,ADD,17,,partner_api_order,true,
3559,2025-09-04,S02467,ADD,4,,partner_api_order,true,
3560,2025-09-04,S03915,CANCEL,0,,partner_api_order,true,
3561,2025-09-05,S00390,NEW,8,annual,partner_api_order,true,
3562,2025-09-05,S00698,NEW,28,annual,partner_api_order,true,
3563,2025-09-05,S01247,NEW,110,annual,contract_record,true,
3564,2025-09-05,S01265,NEW,1,monthly,partner_api_order,true,
