subscription_key,month_key,customer_key,partner_id,channel,term_type,days_in_month,effective_days,licence_days,licence_months,rate_cents,billable_amount_cents,register_quantity_at_month_end,effective_quantity_at_month_end,gap_quantity,gap_amount_cents,derived,straddles_boundary,is_partial_month
S02324,2025-12,C02116,P2,partner,annual,31,31,713,23.000000,1000,23000,9,23,14,14000,false,false,false
S02324,2026-01,C02116,P2,partner,annual,31,31,713,23.000000,1000,23000,9,23,14,14000,false,false,false
S02324,2026-02,C02116,P2,partner,annual,28,28,644,23.000000,1000,23000,9,23,14,14000,false,false,false
S02324,2026-03,C02116,P2,partner,annual,31,31,713,23.000000,1000,23000,9,23,14,14000,false,false,false
S02324,2026-04,C02116,P2,partner,annual,30,30,690,23.000000,1000,23000,9,23,14,14000,false,false,false
S02324,2026-05,C02116,P2,partner,annual,31,31,713,23.000000,1000,23000,9,23,14,14000,false,false,false
S02324,2026-06,C02116,P2,partner,annual,30,30,690,23.000000,1000,23000,9,23,14,14000,false,false,false
S02325,2026-02,C02117,P2,partner,monthly,28,19,494,17.642857,1200,21171,26,26,0,0,false,false,true
S02325,2026-03,C02117,P2,partner,monthly,31,31,806,26.000000,1200,31200,26,26,0,0,false,true,false
S02325,2026-04,C02117,P2,partner,monthly,30,30,780,26.000000,1200,31200,26,26,0,0,true,true,false
S02325,2026-05,C02117,P2,partner,monthly,31,31,806,26.000000,1200,31200,26,26,0,0,true,true,false
S02325,2026-06,C02117,P2,partner,monthly,30,30,780,26.000000,1200,31200,26,26,0,0,true,true,false
S02326,2026-01,C02118,P1,partner,monthly,31,10,170,5.483871,1200,6581,17,17,0,0,false,false,true
S02326,2026-02,C02118,P1,partner,monthly,28,28,476,17.000000,1200,20400,17,17,0,0,false,true,false
S02326,2026-03,C02118,P1,partner,monthly,31,31,527,17.000000,1200,20400,17,17,0,0,true,true,false
S02326,2026-04,C02118,P1,partner,monthly,30,30,510,17.000000,1200,20400,17,17,0,0,true,true,false
S02326,2026-05,C02118,P1,partner,monthly,31,31,527,17.000000,1200,20400,17,17,0,0,true,true,false
S02326,2026-06,C02118,P1,partner,monthly,30,30,510,17.000000,1200,20400,17,17,0,0,true,true,false
S02327,2025-06,C02119,P1,partner,monthly,30,7,35,1.166667,1200,1400,5,5,0,0,false,false,true
S02327,2025-07,C02119,P1,partner,monthly,31,31,155,5.000000,1200,6000,5,5,0,0,false,true,false
S02327,2025-08,C02119,P1,partner,monthly,31,31,155,5.000000,1200,6000,5,5,0,0,true,true,false
S02327,2025-09,C02119,P1,partner,monthly,30,30,150,5.000000,1200,6000,5,5,0,0,true,true,false
S02327,2025-10,C02119,P1,partner,monthly,31,31,155,5.000000,1200,6000,5,5,0,0,true,true,false
S02327,2025-11,C02119,P1,partner,monthly,30,30,150,5.000000,1200,6000,5,5,0,0,true,true,false
S02327,2025-12,C02119,P1,partner,monthly,31,31,155,5.000000,1200,6000,5,5,0,0,true,true,false
S02327,2026-01,C02119,P1,partner,monthly,31,31,155,5.000000,1200,6000,5,5,0,0,true,true,false
S02327,2026-02,C02119,P1,partner,monthly,28,28,153,5.464286,1200,6557,6,6,0,0,true,true,true
S02327,2026-03,C02119,P1,partner,monthly,31,31,162,5.225806,1200,6271,3,3,0,0,true,true,true
S02327,2026-04,C02119,P1,partner,monthly,30,30,90,3.000000,1200,3600,3,3,0,0,true,true,false
S02327,2026-05,C02119,P1,partner,monthly,31,31,93,3.000000,1200,3600,3,3,0,0,true,true,false
S02327,2026-06,C02119,P1,partner,monthly,30,30,90,3.000000,1200,3600,3,3,0,0,true,true,false
S02328,2025-09,C02120,P3,partner,annual,30,17,85,2.833333,1000,2833,5,5,0,0,false,false,true
S02328,2025-10,C02120,P3,partner,annual,31,31,155,5.000000,1000,5000,2,5,3,3000,false,false,false
S02328,2025-11,C02120,P3,partner,annual,30,30,150,5.000000,1000,5000,2,5,3,3000,false,false,false
S02328,2025-12,C02120,P3,partner,annual,31,31,155,5.000000,1000,5000,2,5,3,3000,false,false,false
S02328,2026-01,C02120,P3,partner,annual,31,31,155,5.000000,1000,5000,2,5,3,3000,false,false,false
S02328,2026-02,C02120,P3,partner,annual,28,28,140,5.000000,1000,5000,2,5,3,3000,false,false,false
S02328,2026-03,C02120,P3,partner,annual,31,31,155,5.000000,1000,5000,2,5,3,3000,false,false,false
S02328,2026-04,C02120,P3,partner,annual,30,30,150,5.000000,1000,5000,2,5,3,3000,false,false,false
S02328,2026-05,C02120,P3,partner,annual,31,31,155,5.000000,1000,5000,2,5,3,3000,false,false,false
S02328,2026-06,C02120,P3,partner,annual,30,30,150,5.000000,1000,5000,2,5,3,3000,false,false,false
S02329,2025-04,C02121,P3,partner,annual,30,8,32,1.066667,1000,1067,4,4,0,0,false,false,true
S02329,2025-05,C02121,P3,partner,annual,31,31,124,4.000000,1000,4000,4,4,0,0,false,false,false
S02329,2025-06,C02121,P3,partner,annual,30,30,120,4.000000,1000,4000,4,4,0,0,false,false,false
S02329,2025-07,C02121,P3,partner,annual,31,31,124,4.000000,1000,4000,4,4,0,0,false,false,false
S02329,2025-08,C02121,P3,partner,annual,31,31,124,4.000000,1000,4000,4,4,0,0,false,false,false
S02329,2025-09,C02121,P3,partner,annual,30,30,120,4.000000,1000,4000,4,4,0,0,false,false,false
S02329,2025-10,C02121,P3,partner,annual,31,31,124,4.000000,1000,4000,2,4,2,2000,false,false,false
S02329,2025-11,C02121,P3,partner,annual,30,30,120,4.000000,1000,4000,2,4,2,2000,false,false,false
S02329,2025-12,C02121,P3,partner,annual,31,31,124,4.000000,1000,4000,2,4,2,2000,false,false,false
S02329,2026-01,C02121,P3,partner,annual,31,31,124,4.000000,1000,4000,2,4,2,2000,false,false,false
S02329,2026-02,C02121,P3,partner,annual,28,28,112,4.000000,1000,4000,2,4,2,2000,false,false,false
S02329,2026-03,C02121,P3,partner,annual,31,31,124,4.000000,1000,4000,2,4,2,2000,false,false,false
S02329,2026-04,C02121,P3,partner,annual,30,30,104,3.466667,1000,3467,2,2,0,0,false,true,true
S02329,2026-05,C02121,P3,partner,annual,31,31,67,2.161290,1000,2161,3,3,0,0,true,false,true
S02329,2026-06,C02121,P3,partner,annual,30,30,90,3.000000,1000,3000,3,3,0,0,true,false,false
S02330,2025-03,C02122,P2,partner,annual,31,4,4,0.129032,1000,129,1,1,0,0,false,false,true
S02330,2025-04,C02122,P2,partner,annual,30,30,30,1.000000,1000,1000,1,1,0,0,false,false,false
S02330,2025-05,C02122,P2,partner,annual,31,31,31,1.000000,1000,1000,1,1,0,0,false,false,false
S02330,2025-06,C02122,P2,partner,annual,30,30,30,1.000000,1000,1000,1,1,0,0,false,false,false
S02330,2025-07,C02122,P2,partner,annual,31,31,31,1.000000,1000,1000,1,1,0,0,false,false,false
S02330,2025-08,C02122,P2,partner,annual,31,31,31,1.000000,1000,1000,1,1,0,0,false,false,false
S02330,2025-09,C02122,P2,partner,annual,30,30,30,1.000000,1000,1000,1,1,0,0,false,false,false
S02330,2025-10,C02122,P2,partner,annual,31,31,31,1.000000,1000,1000,1,1,0,0,false,false,false
S02330,2025-11,C02122,P2,partner,annual,30,30,30,1.000000,1000,1000,1,1,0,0,false,false,false
S02330,2025-12,C02122,P2,partner,annual,31,31,31,1.000000,1000,1000,1,1,0,0,false,false,false
S02330,2026-01,C02122,P2,partner,annual,31,31,31,1.000000,1000,1000,1,1,0,0,false,false,false
S02330,2026-02,C02122,P2,partner,annual,28,28,28,1.000000,1000,1000,1,1,0,0,false,false,false
S02330,2026-03,C02122,P2,partner,annual,31,31,31,1.000000,1000,1000,1,1,0,0,false,true,false
S02330,2026-04,C02122,P2,partner,annual,30,30,30,1.000000,1000,1000,1,1,0,0,true,false,false
S02330,2026-05,C02122,P2,partner,annual,31,31,31,1.000000,1000,1000,1,1,0,0,true,false,false
S02330,2026-06,C02122,P2,partner,annual,30,30,30,1.000000,1000,1000,1,1,0,0,true,false,false
S02331,2025-11,C02123,P3,partner,annual,30,1,67,2.233333,1000,2233,67,67,0,0,false,false,true
S02331,2025-12,C02123,P3,partner,annual,31,31,2077,67.000000,1000,67000,67,67,0,0,false,false,false
S02331,2026-01,C02123,P3,partner,annual,31,31,2077,67.000000,1000,67000,67,67,0,0,false,false,false
S02331,2026-02,C02123,P3,partner,annual,28,28,1876,67.000000,1000,67000,67,67,0,0,false,false,false
S02331,2026-03,C02123,P3,partner,annual,31,31,2077,67.000000,1000,67000,67,67,0,0,false,false,false
S02331,2026-04,C02123,P3,partner,annual,30,30,2010,67.000000,1000,67000,67,67,0,0,false,false,false
S02331,2026-05,C02123,P3,partner,annual,31,31,2077,67.000000,1000,67000,67,67,0,0,false,false,false
S02331,2026-06,C02123,P3,partner,annual,30,30,2010,67.000000,1000,67000,67,67,0,0,false,false,false
S02332,2025-01,C02124,P2,partner,annual,31,21,315,10.161290,1000,10161,15,15,0,0,false,false,true
S02332,2025-02,C02124,P2,partner,annual,28,28,420,15.000000,1000,15000,15,15,0,0,false,false,false
S02332,2025-03,C02124,P2,partner,annual,31,31,465,15.000000,1000,15000,15,15,0,0,false,false,false
S02332,2025-04,C02124,P2,partner,annual,30,30,450,15.000000,1000,15000,15,15,0,0,false,false,false
S02332,2025-05,C02124,P2,partner,annual,31,31,465,15.000000,1000,15000,15,15,0,0,false,false,false
S02332,2025-06,C02124,P2,partner,annual,30,30,450,15.000000,1000,15000,13,15,2,2000,false,false,false
S02332,2025-07,C02124,P2,partner,annual,31,31,465,15.000000,1000,15000,13,15,2,2000,false,false,false
S02332,2025-08,C02124,P2,partner,annual,31,31,465,15.000000,1000,15000,13,15,2,2000,false,false,false
S02332,2025-09,C02124,P2,partner,annual,30,30,450,15.000000,1000,15000,13,15,2,2000,false,false,false
S02332,2025-10,C02124,P2,partner,annual,31,31,465,15.000000,1000,15000,13,15,2,2000,false,false,false
S02332,2025-11,C02124,P2,partner,annual,30,30,450,15.000000,1000,15000,13,15,2,2000,false,false,false
S02332,2025-12,C02124,P2,partner,annual,31,31,465,15.000000,1000,15000,13,15,2,2000,false,false,false
S02332,2026-01,C02124,P2,partner,annual,31,31,423,13.645161,1000,13645,13,13,0,0,false,true,true
S02332,2026-02,C02124,P2,partner,annual,28,28,364,13.000000,1000,13000,13,13,0,0,true,false,false
S02332,2026-03,C02124,P2,partner,annual,31,31,403,13.000000,1000,13000,13,13,0,0,true,false,false
S02332,2026-04,C02124,P2,partner,annual,30,30,390,13.000000,1000,13000,13,13,0,0,true,false,false
S02332,2026-05,C02124,P2,partner,annual,31,31,403,13.000000,1000,13000,13,13,0,0,true,false,false
S02332,2026-06,C02124,P2,partner,annual,30,30,390,13.000000,1000,13000,13,13,0,0,true,false,false
S02333,2026-01,C02125,P3,partner,monthly,31,30,210,6.774194,1200,8129,7,7,0,0,false,false,true
S02333,2026-02,C02125,P3,partner,monthly,28,28,196,7.000000,1200,8400,7,7,0,0,false,true,false
S02333,2026-03,C02125,P3,partner,monthly,31,31,217,7.000000,1200,8400,7,7,0,0,true,true,false
S02333,2026-04,C02125,P3,partner,monthly,30,30,210,7.000000,1200,8400,7,7,0,0,true,true,false
S02333,2026-05,C02125,P3,partner,monthly,31,31,217,7.000000,1200,8400,7,7,0,0,true,true,false
S02333,2026-06,C02125,P3,partner,monthly,30,30,210,7.000000,1200,8400,7,7,0,0,true,true,false
S02334,2025-06,C02126,P2,partner,annual,30,25,150,5.000000,1000,5000,6,6,0,0,false,false,true
S02334,2025-07,C02126,P2,partner,annual,31,31,186,6.000000,1000,6000,4,6,2,2000,false,false,false
S02334,2025-08,C02126,P2,partner,annual,31,31,186,6.000000,1000,6000,4,6,2,2000,false,false,false
S02334,2025-09,C02126,P2,partner,annual,30,30,180,6.000000,1000,6000,4,6,2,2000,false,false,false
S02334,2025-10,C02126,P2,partner,annual,31,31,186,6.000000,1000,6000,4,6,2,2000,false,false,false
S02334,2025-11,C02126,P2,partner,annual,30,30,180,6.000000,1000,6000,4,6,2,2000,false,false,false
S02334,2025-12,C02126,P2,partner,annual,31,31,186,6.000000,1000,6000,4,6,2,2000,false,false,false
S02334,2026-01,C02126,P2,partner,annual,31,31,186,6.000000,1000,6000,4,6,2,2000,false,false,false
S02334,2026-02,C02126,P2,partner,annual,28,28,168,6.000000,1000,6000,4,6,2,2000,false,false,false
S02334,2026-03,C02126,P2,partner,annual,31,31,186,6.000000,1000,6000,4,6,2,2000,false,false,false
S02334,2026-04,C02126,P2,partner,annual,30,30,180,6.000000,1000,6000,4,6,2,2000,false,false,false
S02334,2026-05,C02126,P2,partner,annual,31,31,186,6.000000,1000,6000,4,6,2,2000,false,false,false
S02334,2026-06,C02126,P2,partner,annual,30,30,130,4.333333,1000,4333,4,4,0,0,false,true,true
S02335,2026-04,C02127,P3,partner,annual,30,26,364,12.133333,1000,12133,14,14,0,0,false,false,true
S02335,2026-05,C02127,P3,partner,annual,31,31,434,14.000000,1000,14000,14,14,0,0,false,false,false
S02335,2026-06,C02127,P3,partner,annual,30,30,420,14.000000,1000,14000,14,14,0,0,false,false,false
S02336,2026-03,C02128,P1,partner,monthly,31,21,21,0.677419,1200,813,1,1,0,0,false,false,true
S02336,2026-04,C02128,P1,partner,monthly,30,30,30,1.000000,1200,1200,1,1,0,0,false,true,false
S02336,2026-05,C02128,P1,partner,monthly,31,31,31,1.000000,1200,1200,1,1,0,0,true,true,false
S02336,2026-06,C02128,P1,partner,monthly,30,30,30,1.000000,1200,1200,1,1,0,0,true,true,false
S02337,2025-12,C02129,P3,partner,annual,31,23,161,5.193548,1000,5194,3,7,4,4000,false,false,true
S02337,2026-01,C02129,P3,partner,annual,31,31,217,7.000000,1000,7000,3,7,4,4000,false,false,false
S02337,2026-02,C02129,P3,partner,annual,28,28,196,7.000000,1000,7000,3,7,4,4000,false,false,false
S02337,2026-03,C02129,P3,partner,annual,31,31,217,7.000000,1000,7000,3,7,4,4000,false,false,false
S02337,2026-04,C02129,P3,partner,annual,30,30,210,7.000000,1000,7000,3,7,4,4000,false,false,false
S02337,2026-05,C02129,P3,partner,annual,31,31,217,7.000000,1000,7000,3,7,4,4000,false,false,false
S02337,2026-06,C02129,P3,partner,annual,30,30,210,7.000000,1000,7000,3,7,4,4000,false,false,false
S02338,2025-08,C02130,P3,partner,annual,31,18,126,4.064516,1000,4065,7,7,0,0,false,false,true
S02338,2025-09,C02130,P3,partner,annual,30,30,210,7.000000,1000,7000,7,7,0,0,false,false,false
S02338,2025-10,C02130,P3,partner,annual,31,31,217,7.000000,1000,7000,7,7,0,0,false,false,false
S02338,2025-11,C02130,P3,partner,annual,30,30,210,7.000000,1000,7000,7,7,0,0,false,false,false
S02338,2025-12,C02130,P3,partner,annual,31,31,217,7.000000,1000,7000,7,7,0,0,false,false,false
S02338,2026-01,C02130,P3,partner,annual,31,31,217,7.000000,1000,7000,7,7,0,0,false,false,false
S02338,2026-02,C02130,P3,partner,annual,28,28,196,7.000000,1000,7000,7,7,0,0,false,false,false
S02338,2026-03,C02130,P3,partner,annual,31,31,217,7.000000,1000,7000,7,7,0,0,false,false,false
S02338,2026-04,C02130,P3,partner,annual,30,30,210,7.000000,1000,7000,7,7,0,0,false,false,false
S02338,2026-05,C02130,P3,partner,annual,31,31,217,7.000000,1000,7000,7,7,0,0,false,false,false
S02338,2026-06,C02130,P3,partner,annual,30,30,210,7.000000,1000,7000,7,7,0,0,false,false,false
S02339,2025-02,C02131,P1,partner,annual,28,17,153,5.464286,1000,5464,9,9,0,0,false,false,true
S02339,2025-03,C02131,P1,partner,annual,31,31,318,10.258065,1000,10258,12,12,0,0,false,false,true
S02339,2025-04,C02131,P1,partner,annual,30,30,360,12.000000,1000,12000,12,12,0,0,false,false,false
S02339,2025-05,C02131,P1,partner,annual,31,31,372,12.000000,1000,12000,12,12,0,0,false,false,false
S02339,2025-06,C02131,P1,partner,annual,30,30,360,12.000000,1000,12000,12,12,0,0,false,false,false
S02339,2025-07,C02131,P1,partner,annual,31,31,372,12.000000,1000,12000,12,12,0,0,false,false,false
S02339,2025-08,C02131,P1,partner,annual,31,31,372,12.000000,1000,12000,12,12,0,0,false,false,false
S02339,2025-09,C02131,P1,partner,annual,30,30,360,12.000000,1000,12000,12,12,0,0,false,false,false
S02339,2025-10,C02131,P1,partner,annual,31,31,372,12.000000,1000,12000,12,12,0,0,false,false,false
S02339,2025-11,C02131,P1,partner,annual,30,30,360,12.000000,1000,12000,12,12,0,0,false,false,false
S02339,2025-12,C02131,P1,partner,annual,31,31,372,12.000000,1000,12000,12,12,0,0,false,false,false
S02339,2026-01,C02131,P1,partner,annual,31,31,372,12.000000,1000,12000,12,12,0,0,false,false,false
S02339,2026-02,C02131,P1,partner,annual,28,28,336,12.000000,1000,12000,12,12,0,0,false,true,false
S02339,2026-03,C02131,P1,partner,annual,31,31,372,12.000000,1000,12000,12,12,0,0,true,false,false
S02339,2026-04,C02131,P1,partner,annual,30,30,360,12.000000,1000,12000,12,12,0,0,true,false,false
S02339,2026-05,C02131,P1,partner,annual,31,31,372,12.000000,1000,12000,12,12,0,0,true,false,false
S02339,2026-06,C02131,P1,partner,annual,30,30,360,12.000000,1000,12000,12,12,0,0,true,false,false
S02340,2026-03,C02132,P1,partner,annual,31,29,174,5.612903,1000,5613,6,6,0,0,false,false,true
S02340,2026-04,C02132,P1,partner,annual,30,30,180,6.000000,1000,6000,6,6,0,0,false,false,false
S02340,2026-05,C02132,P1,partner,annual,31,31,186,6.000000,1000,6000,6,6,0,0,false,false,false
S02340,2026-06,C02132,P1,partner,annual,30,30,180,6.000000,1000,6000,6,6,0,0,false,false,false
S02341,2025-03,C02133,P3,partner,monthly,31,11,88,2.838710,1200,3406,8,8,0,0,false,false,true
S02341,2025-04,C02133,P3,partner,monthly,30,30,240,8.000000,1200,9600,8,8,0,0,false,true,false
S02341,2025-05,C02133,P3,partner,monthly,31,31,248,8.000000,1200,9600,8,8,0,0,true,true,false
S02341,2025-06,C02133,P3,partner,monthly,30,30,240,8.000000,1200,9600,8,8,0,0,true,true,false
S02341,2025-07,C02133,P3,partner,monthly,31,31,248,8.000000,1200,9600,8,8,0,0,true,true,false
S02341,2025-08,C02133,P3,partner,monthly,31,31,248,8.000000,1200,9600,8,8,0,0,true,true,false
S02341,2025-09,C02133,P3,partner,monthly,30,30,240,8.000000,1200,9600,8,8,0,0,true,true,false
S02341,2025-10,C02133,P3,partner,monthly,31,31,248,8.000000,1200,9600,8,8,0,0,true,true,false
S02341,2025-11,C02133,P3,partner,monthly,30,30,240,8.000000,1200,9600,8,8,0,0,true,true,false
S02341,2025-12,C02133,P3,partner,monthly,31,31,248,8.000000,1200,9600,8,8,0,0,true,true,false
S02341,2026-01,C02133,P3,partner,monthly,31,31,248,8.000000,1200,9600,8,8,0,0,true,true,false
S02341,2026-02,C02133,P3,partner,monthly,28,28,224,8.000000,1200,9600,8,8,0,0,true,true,false
S02341,2026-03,C02133,P3,partner,monthly,31,31,248,8.000000,1200,9600,8,8,0,0,true,true,false
S02341,2026-04,C02133,P3,partner,monthly,30,30,240,8.000000,1200,9600,8,8,0,0,true,true,false
S02341,2026-05,C02133,P3,partner,monthly,31,31,248,8.000000,1200,9600,8,8,0,0,true,true,false
S02341,2026-06,C02133,P3,partner,monthly,30,30,240,8.000000,1200,9600,8,8,0,0,true,true,false
S02342,2026-02,C02134,P1,partner,monthly,28,9,108,3.857143,1200,4629,12,12,0,0,false,false,true
S02342,2026-03,C02134,P1,partner,monthly,31,31,372,12.000000,1200,14400,12,12,0,0,false,true,false
S02342,2026-04,C02134,P1,partner,monthly,30,30,360,12.000000,1200,14400,12,12,0,0,true,true,false
S02342,2026-05,C02134,P1,partner,monthly,31,31,372,12.000000,1200,14400,12,12,0,0,true,true,false
S02342,2026-06,C02134,P1,partner,monthly,30,30,360,12.000000,1200,14400,12,12,0,0,true,true,false
S02343,2024-09,C02135,P1,partner,monthly,30,16,608,20.266667,1200,24320,38,38,0,0,false,false,true
S02343,2024-10,C02135,P1,partner,monthly,31,31,1178,38.000000,1200,45600,38,38,0,0,false,true,false
S02343,2024-11,C02135,P1,partner,monthly,30,30,1140,38.000000,1200,45600,38,38,0,0,true,true,false
S02343,2024-12,C02135,P1,partner,monthly,31,31,1178,38.000000,1200,45600,38,38,0,0,true,true,false
S02343,2025-01,C02135,P1,partner,monthly,31,31,1178,38.000000,1200,45600,38,38,0,0,true,true,false
S02343,2025-02,C02135,P1,partner,monthly,28,28,1064,38.000000,1200,45600,38,38,0,0,true,true,false
S02343,2025-03,C02135,P1,partner,monthly,31,31,1178,38.000000,1200,45600,38,38,0,0,true,true,false
S02343,2025-04,C02135,P1,partner,monthly,30,30,1140,38.000000,1200,45600,38,38,0,0,true,true,false
S02343,2025-05,C02135,P1,partner,monthly,31,31,1178,38.000000,1200,45600,38,38,0,0,true,true,false
S02343,2025-06,C02135,P1,partner,monthly,30,30,1140,38.000000,1200,45600,38,38,0,0,true,true,false
S02343,2025-07,C02135,P1,partner,monthly,31,31,1178,38.000000,1200,45600,38,38,0,0,true,true,false
S02343,2025-08,C02135,P1,partner,monthly,31,31,1178,38.000000,1200,45600,38,38,0,0,true,true,false
S02343,2025-09,C02135,P1,partner,monthly,30,30,1140,38.000000,1200,45600,38,38,0,0,true,true,false
S02343,2025-10,C02135,P1,partner,monthly,31,31,1178,38.000000,1200,45600,38,38,0,0,true,true,false
S02343,2025-11,C02135,P1,partner,monthly,30,30,916,30.533333,1200,36640,24,24,0,0,true,true,true
S02343,2025-12,C02135,P1,partner,monthly,31,31,744,24.000000,1200,28800,24,24,0,0,true,true,false
S02343,2026-01,C02135,P1,partner,monthly,31,31,986,31.806452,1200,38168,35,35,0,0,true,true,true
S02343,2026-02,C02135,P1,partner,monthly,28,28,980,35.000000,1200,42000,35,35,0,0,true,true,false
S02343,2026-03,C02135,P1,partner,monthly,31,31,1085,35.000000,1200,42000,35,35,0,0,true,true,false
S02343,2026-04,C02135,P1,partner,monthly,30,30,1050,35.000000,1200,42000,35,35,0,0,true,true,false
S02343,2026-05,C02135,P1,partner,monthly,31,31,1085,35.000000,1200,42000,35,35,0,0,true,true,false
S02343,2026-06,C02135,P1,partner,monthly,30,30,1050,35.000000,1200,42000,35,35,0,0,true,true,false
S02344,2024-08,C02136,P3,partner,monthly,31,9,54,1.741935,1200,2090,3,6,3,3600,false,false,true
S02344,2024-09,C02136,P3,partner,monthly,30,30,156,5.200000,1200,6240,3,3,0,0,false,true,true
S02344,2024-10,C02136,P3,partner,monthly,31,31,93,3.000000,1200,3600,3,3,0,0,true,true,false
S02344,2024-11,C02136,P3,partner,monthly,30,30,90,3.000000,1200,3600,3,3,0,0,true,true,false
S02344,2024-12,C02136,P3,partner,monthly,31,31,93,3.000000,1200,3600,3,3,0,0,true,true,false
S02344,2025-01,C02136,P3,partner,monthly,31,31,93,3.000000,1200,3600,3,3,0,0,true,true,false
S02344,2025-02,C02136,P3,partner,monthly,28,28,84,3.000000,1200,3600,3,3,0,0,true,true,false
S02344,2025-03,C02136,P3,partner,monthly,31,31,93,3.000000,1200,3600,3,3,0,0,true,true,false
S02344,2025-04,C02136,P3,partner,monthly,30,30,90,3.000000,1200,3600,3,3,0,0,true,true,false
S02344,2025-05,C02136,P3,partner,monthly,31,31,93,3.000000,1200,3600,3,3,0,0,true,true,false
S02344,2025-06,C02136,P3,partner,monthly,30,30,90,3.000000,1200,3600,3,3,0,0,true,true,false
S02344,2025-07,C02136,P3,partner,monthly,31,31,93,3.000000,1200,3600,3,3,0,0,true,true,false
S02344,2025-08,C02136,P3,partner,monthly,31,31,93,3.000000,1200,3600,3,3,0,0,true,true,false
S02344,2025-09,C02136,P3,partner,monthly,30,30,90,3.000000,1200,3600,3,3,0,0,true,true,false
S02344,2025-10,C02136,P3,partner,monthly,31,31,117,3.774194,1200,4529,4,4,0,0,true,true,true
S02344,2025-11,C02136,P3,partner,monthly,30,30,120,4.000000,1200,4800,4,4,0,0,true,true,false
S02344,2025-12,C02136,P3,partner,monthly,31,31,124,4.000000,1200,4800,4,4,0,0,true,true,false
S02344,2026-01,C02136,P3,partner,monthly,31,31,124,4.000000,1200,4800,4,4,0,0,true,true,false
S02344,2026-02,C02136,P3,partner,monthly,28,28,112,4.000000,1200,4800,4,4,0,0,true,true,false
S02344,2026-03,C02136,P3,partner,monthly,31,31,124,4.000000,1200,4800,0,4,4,4800,true,true,false
S02344,2026-04,C02136,P3,partner,monthly,30,22,88,2.933333,1200,3520,0,0,0,0,true,false,true
S02345,2025-02,C02137,P2,partner,annual,28,4,76,2.714286,1000,2714,19,19,0,0,false,false,true
S02345,2025-03,C02137,P2,partner,annual,31,31,589,19.000000,1000,19000,19,19,0,0,false,false,false
S02345,2025-04,C02137,P2,partner,annual,30,30,570,19.000000,1000,19000,19,19,0,0,false,false,false
S02345,2025-05,C02137,P2,partner,annual,31,31,589,19.000000,1000,19000,19,19,0,0,false,false,false
S02345,2025-06,C02137,P2,partner,annual,30,30,570,19.000000,1000,19000,19,19,0,0,false,false,false
S02345,2025-07,C02137,P2,partner,annual,31,31,589,19.000000,1000,19000,19,19,0,0,false,false,false
S02345,2025-08,C02137,P2,partner,annual,31,31,589,19.000000,1000,19000,19,19,0,0,false,false,false
S02345,2025-09,C02137,P2,partner,annual,30,30,570,19.000000,1000,19000,9,19,10,10000,false,false,false
S02345,2025-10,C02137,P2,partner,annual,31,31,589,19.000000,1000,19000,9,19,10,10000,false,false,false
S02345,2025-11,C02137,P2,partner,annual,30,30,570,19.000000,1000,19000,9,19,10,10000,false,false,false
S02345,2025-12,C02137,P2,partner,annual,31,31,589,19.000000,1000,19000,9,19,10,10000,false,false,false
S02345,2026-01,C02137,P2,partner,annual,31,31,589,19.000000,1000,19000,9,19,10,10000,false,false,false
S02345,2026-02,C02137,P2,partner,annual,28,28,492,17.571429,1000,17571,9,9,0,0,false,true,true
S02345,2026-03,C02137,P2,partner,annual,31,31,279,9.000000,1000,9000,9,9,0,0,true,false,false
S02345,2026-04,C02137,P2,partner,annual,30,30,270,9.000000,1000,9000,9,9,0,0,true,false,false
S02345,2026-05,C02137,P2,partner,annual,31,31,279,9.000000,1000,9000,9,9,0,0,true,false,false
S02345,2026-06,C02137,P2,partner,annual,30,30,270,9.000000,1000,9000,9,9,0,0,true,false,false
S02346,2026-01,C02138,P1,partner,annual,31,12,72,2.322581,1000,2323,6,6,0,0,false,false,true
S02346,2026-02,C02138,P1,partner,annual,28,28,168,6.000000,1000,6000,6,6,0,0,false,false,false
S02346,2026-03,C02138,P1,partner,annual,31,31,186,6.000000,1000,6000,6,6,0,0,false,false,false
S02346,2026-04,C02138,P1,partner,annual,30,30,180,6.000000,1000,6000,6,6,0,0,false,false,false
S02346,2026-05,C02138,P1,partner,annual,31,31,186,6.000000,1000,6000,2,6,4,4000,false,false,false
S02346,2026-06,C02138,P1,partner,annual,30,30,180,6.000000,1000,6000,2,6,4,4000,false,false,false
S02347,2025-10,C02139,P1,partner,monthly,31,18,108,3.483871,1200,4181,6,6,0,0,false,false,true
S02347,2025-11,C02139,P1,partner,monthly,30,30,180,6.000000,1200,7200,6,6,0,0,false,true,false
S02347,2025-12,C02139,P1,partner,monthly,31,31,186,6.000000,1200,7200,6,6,0,0,true,true,false
S02347,2026-01,C02139,P1,partner,monthly,31,31,186,6.000000,1200,7200,6,6,0,0,true,true,false
S02347,2026-02,C02139,P1,partner,monthly,28,28,168,6.000000,1200,7200,6,6,0,0,true,true,false
S02347,2026-03,C02139,P1,partner,monthly,31,31,186,6.000000,1200,7200,6,6,0,0,true,true,false
S02347,2026-04,C02139,P1,partner,monthly,30,30,180,6.000000,1200,7200,6,6,0,0,true,true,false
S02347,2026-05,C02139,P1,partner,monthly,31,31,186,6.000000,1200,7200,6,6,0,0,true,true,false
